                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    293,                 1.1715,                0.95401,                 1.6176,                0.59974,                0.54943,                0.60503,                0.52486,                 1.2894,                 2.6541,                 1.6092,             9.8289e-05,             9.8289e-05,             9.8289e-05
                    294,                 1.1621,                0.94664,                 1.5947,                0.57234,                 0.6019,                0.61866,                0.53229,                  1.275,                 2.6775,                 1.6083,             9.7827e-05,             9.7827e-05,             9.7827e-05
                    295,                 1.1296,                0.91891,                 1.5886,                0.54351,                0.58399,                0.59792,                0.51742,                 1.2747,                 2.8208,                 1.6087,             9.7366e-05,             9.7366e-05,             9.7366e-05
                    296,                 1.1285,                0.96224,                 1.5907,                0.64382,                0.46195,                0.54769,                0.48184,                  1.274,                 2.8779,                  1.609,             9.6905e-05,             9.6905e-05,             9.6905e-05
                    297,                 1.1528,                0.90919,                 1.6102,                0.51274,                0.57837,                0.59022,                0.51532,                 1.2506,                 2.7369,                 1.6054,             9.6443e-05,             9.6443e-05,             9.6443e-05
                    298,                  1.215,                 1.0033,                 1.6114,                0.53277,                0.55004,                0.59248,                0.51743,                 1.2503,                 2.8082,                  1.604,             9.5982e-05,             9.5982e-05,             9.5982e-05
                    299,                 1.1177,                0.92448,                  1.583,                0.63078,                0.47326,                0.58849,                 0.5035,                 1.2826,                 2.8423,                 1.6049,             9.5521e-05,             9.5521e-05,             9.5521e-05
                    300,                   1.13,                0.90211,                 1.5877,                0.64982,                0.53195,                0.60367,                0.51631,                  1.273,                 2.5676,                 1.6072,             9.5059e-05,             9.5059e-05,             9.5059e-05
                    301,                 1.1318,                0.94058,                 1.5865,                0.60551,                0.55147,                0.56355,                0.47876,                 1.2711,                 2.5134,                 1.6083,             9.4598e-05,             9.4598e-05,             9.4598e-05
                    302,                 1.1356,                0.92476,                 1.5937,                0.55968,                0.56965,                0.55911,                0.47689,                 1.2955,                 2.5546,                 1.6103,             9.4137e-05,             9.4137e-05,             9.4137e-05
                    303,                   1.12,                0.91204,                 1.5934,                 0.5869,                0.52546,                0.57504,                0.49289,                 1.2745,                 2.6256,                 1.6033,             9.3675e-05,             9.3675e-05,             9.3675e-05
                    304,                 1.1199,                0.90572,                 1.5846,                0.53819,                0.55106,                0.60161,                0.52251,                 1.2548,                 2.5505,                 1.6023,             9.3214e-05,             9.3214e-05,             9.3214e-05
                    305,                  1.132,                0.96476,                 1.5993,                0.52152,                 0.5259,                0.58623,                0.50779,                 1.2485,                 2.4836,                 1.6028,             9.2753e-05,             9.2753e-05,             9.2753e-05
                    306,                 1.1124,                0.90527,                 1.5979,                0.52042,                0.56626,                0.58722,                0.50805,                 1.2647,                 2.5326,                 1.6014,             9.2291e-05,             9.2291e-05,             9.2291e-05
                    307,                 1.1246,                0.91756,                 1.5777,                 0.5224,                0.56779,                 0.5842,                0.51021,                 1.2607,                 2.5654,                 1.6017,              9.183e-05,              9.183e-05,              9.183e-05
                    308,                 1.1111,                0.92923,                 1.5785,                 0.5256,                0.59698,                0.60778,                0.53174,                 1.2661,                 2.4897,                 1.6033,             9.1369e-05,             9.1369e-05,             9.1369e-05
                    309,                 1.1079,                0.94906,                 1.6067,                0.54297,                0.64476,                 0.5628,                0.48925,                 1.2712,                 2.5401,                 1.6062,             9.0907e-05,             9.0907e-05,             9.0907e-05
                    310,                 1.1264,                0.91642,                 1.5845,                0.52358,                0.61062,                0.55498,                0.48506,                 1.2657,                 2.6191,                 1.6067,             9.0446e-05,             9.0446e-05,             9.0446e-05
                    311,                 1.0979,                0.90528,                 1.6121,                0.52758,                0.60155,                0.59002,                0.51395,                 1.2674,                 2.5409,                 1.6077,             8.9985e-05,             8.9985e-05,             8.9985e-05
                    312,                 1.1079,                0.90638,                 1.5867,                0.59897,                0.58786,                0.58818,                0.51045,                 1.2727,                 2.5953,                 1.6073,             8.9523e-05,             8.9523e-05,             8.9523e-05
                    313,                 1.1423,                0.92418,                 1.5964,                0.52818,                0.57724,                0.55387,                0.48254,                 1.2685,                 2.6856,                 1.6061,             8.9062e-05,             8.9062e-05,             8.9062e-05
                    314,                 1.0563,                0.89805,                 1.6005,                0.53028,                0.52721,                0.56318,                0.48614,                 1.2777,                 2.6737,                 1.6065,             8.8601e-05,             8.8601e-05,             8.8601e-05
                    315,                 1.1119,                 0.8852,                 1.5954,                0.68922,                0.42746,                0.54478,                0.47434,                 1.2902,                 2.7173,                 1.6121,             8.8139e-05,             8.8139e-05,             8.8139e-05
                    316,                 1.0444,                0.86156,                 1.5926,                0.57357,                0.55623,                0.55628,                 0.4812,                  1.278,                 2.7352,                 1.6069,             8.7678e-05,             8.7678e-05,             8.7678e-05
                    317,                 1.1393,                0.90905,                 1.5721,                0.63877,                0.46983,                0.56205,                0.48786,                 1.2695,                 2.6812,                 1.6085,             8.7217e-05,             8.7217e-05,             8.7217e-05
                    318,                 1.1302,                0.90371,                 1.5968,                0.55449,                0.60877,                0.55711,                0.48051,                 1.2626,                  2.544,                 1.6075,             8.6755e-05,             8.6755e-05,             8.6755e-05
                    319,                 1.0924,                0.89359,                 1.5829,                 0.5469,                 0.6445,                0.57312,                 0.4969,                  1.263,                  2.518,                 1.6071,             8.6294e-05,             8.6294e-05,             8.6294e-05
                    320,                 1.1343,                0.91722,                  1.593,                0.70016,                0.52719,                0.59529,                0.51084,                 1.2749,                  2.612,                 1.6084,             8.5833e-05,             8.5833e-05,             8.5833e-05
                    321,                 1.0962,                0.91177,                 1.5907,                0.57753,                0.58639,                0.60212,                0.52657,                 1.2599,                 2.6212,                 1.6082,             8.5371e-05,             8.5371e-05,             8.5371e-05
                    322,                 1.1469,                0.93361,                 1.5893,                0.62608,                 0.5289,                0.59981,                0.52172,                 1.2556,                 2.5578,                 1.6085,              8.491e-05,              8.491e-05,              8.491e-05
                    323,                 1.1194,                0.88621,                 1.5764,                0.67541,                0.49733,                0.59505,                0.52066,                  1.254,                 2.5511,                 1.6046,             8.4449e-05,             8.4449e-05,             8.4449e-05
                    324,                 1.0872,                0.87049,                 1.5978,                0.67632,                0.53978,                0.62909,                0.54942,                 1.2746,                 2.6041,                 1.6085,             8.3987e-05,             8.3987e-05,             8.3987e-05
                    325,                 1.0693,                0.86302,                 1.5831,                0.53308,                0.58704,                0.60634,                0.52622,                 1.2741,                 2.5422,                 1.6058,             8.3526e-05,             8.3526e-05,             8.3526e-05
                    326,                 1.0978,                0.88056,                 1.6126,                0.53932,                0.58344,                0.57829,                 0.5014,                  1.282,                 2.4993,                 1.6079,             8.3064e-05,             8.3064e-05,             8.3064e-05
                    327,                 1.0842,                0.92106,                 1.5929,                0.55175,                 0.6095,                 0.5728,                0.49574,                 1.2837,                 2.5204,                 1.6103,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    328,                 1.1359,                0.91985,                 1.5939,                0.52779,                0.57397,                0.57297,                0.49326,                 1.2856,                 2.5581,                 1.6093,             8.2142e-05,             8.2142e-05,             8.2142e-05
                    329,                 1.1028,                0.91259,                 1.5985,                0.55247,                0.53041,                0.55907,                0.47692,                 1.3038,                 2.6375,                 1.6115,              8.168e-05,              8.168e-05,              8.168e-05
                    330,                 1.0748,                0.85842,                 1.5932,                0.54845,                0.55549,                0.55972,                 0.4809,                 1.3036,                  2.574,                  1.614,             8.1219e-05,             8.1219e-05,             8.1219e-05
                    331,                 1.1179,                0.94361,                 1.6097,                 0.6102,                0.51263,                0.56431,                0.48575,                 1.2754,                 2.5247,                 1.6094,             8.0758e-05,             8.0758e-05,             8.0758e-05
                    332,                 1.0609,                0.88501,                 1.5986,                0.67875,                0.53855,                0.59867,                0.51573,                 1.2662,                 2.4247,                 1.6065,             8.0296e-05,             8.0296e-05,             8.0296e-05
                    333,                  1.027,                0.84227,                 1.5768,                0.68092,                0.50677,                0.59892,                0.51616,                 1.2838,                 2.4616,                 1.6086,             7.9835e-05,             7.9835e-05,             7.9835e-05
                    334,                 1.0754,                0.84994,                  1.605,                0.61167,                0.53188,                0.58799,                0.50266,                 1.2949,                 2.5818,                 1.6093,             7.9374e-05,             7.9374e-05,             7.9374e-05
                    335,                 1.0553,                0.85253,                 1.6027,                0.72066,                0.50787,                0.59361,                0.51394,                 1.2689,                 2.5264,                 1.6059,             7.8912e-05,             7.8912e-05,             7.8912e-05
                    336,                 1.0253,                0.82556,                 1.6014,                0.62494,                0.51225,                0.57998,                0.50183,                 1.2569,                 2.4834,                 1.6043,             7.8451e-05,             7.8451e-05,             7.8451e-05
                    337,                 1.0744,                0.86686,                 1.5878,                0.60124,                0.54781,                0.56212,                0.48337,                 1.2725,                   2.53,                 1.6045,              7.799e-05,              7.799e-05,              7.799e-05
                    338,                 1.1092,                0.86241,                 1.5793,                0.58933,                0.52026,                0.54581,                0.47049,                 1.2687,                 2.6106,                 1.6059,             7.7528e-05,             7.7528e-05,             7.7528e-05
                    339,                  1.093,                0.89901,                 1.5853,                0.60126,                0.52133,                0.54375,                0.46897,                 1.2696,                 2.6198,                 1.6048,             7.7067e-05,             7.7067e-05,             7.7067e-05
                    340,                 1.0732,                  0.843,                 1.5932,                0.66468,                0.51246,                0.52108,                 0.4508,                 1.2505,                 2.6632,                 1.6046,             7.6606e-05,             7.6606e-05,             7.6606e-05
                    341,                 1.0409,                0.83773,                 1.5794,                0.63064,                 0.5109,                0.55094,                0.48093,                 1.2591,                 2.6792,                 1.6064,             7.6144e-05,             7.6144e-05,             7.6144e-05
